filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 2401 to 3200,3877,81297,13,White,France,"Produced from biodynamically grown grapes (as are all the Olivier Leflaive family grand and premier crus), this is a gorgeous, opulent wine. It has richness and great intensity as well as fine acidity and crisp apple fruits. Toast and vanilla come from the wood aging. The wine is so generous and packed with fruit as well as a strong mineral texture. Drink from 2022.",,569,95,5.99,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Olivier Leflaive 2014  Bâtard-Montrachet,https://www.winemag.com/buying-guide/olivier-leflaive-2014-batard-montrachet/,Chardonnay,2014,Olivier Leflaive
winemag 10401 to 11200,4216,19478,,White,France,"This wine is deceptive. At first smell and taste, it doesn't show much-its spice and green-fruit aromas are not at all obvious. It's when you roll it around your mouth, that all the layers of flavor emerge. It is powerful, rounded, but with a fine line of minerality that holds the whole wine on a knife edge. The wood is beautifully judged, the fruit just beginning to develop secondary aromas. Hold for several years.",,600,95,6.32,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Bouchard Pére & Fils 2004  Montrachet,https://www.winemag.com/buying-guide/bouchard-pere-fils-2004-chardonnay-montrachet/,Chardonnay,2004,Bouchard Pére & Fils
winemag 2401 to 3200,12943,90363,13,White,France,"This wine is opulent and rich without losing sight of the freshness of the vintage. Layers of new wood (100%) are blended with rich and perfumed fruits. At the same time, the acidity goes right through the wine, indicating an impressive future. It comes from a tiny patch of vines that gave two barrels. Drink from 2022.",,685,95,7.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Jacques Prieur 2014  Chevalier-Montrachet,https://www.winemag.com/buying-guide/domaine-jacques-prieur-2014-chevalier-montrachet/,Chardonnay,2014,Domaine Jacques Prieur
winemag 2401 to 3200,3869,81289,13,White,France,"The wine comes from a small strip of a half acre in the center of this famed grand cru, part of the Olivier Leflaive family domaine. It is laden with toast flavors from the wood fermentation as well as intense fruit, green plums and crisp apples which are given extra richness by apricots. Concentrated and densely textured the wine will develop so well. Drink from 2022.",,710,95,7.47,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Olivier Leflaive 2014  Chevalier-Montrachet,https://www.winemag.com/buying-guide/olivier-leflaive-2014-chevalier-montrachet/,Chardonnay,2014,Olivier Leflaive
winemag 3201 to 4000,14739,107619,13,White,France,"Extra rich, ripe and round , this offers a full fruitiness that explodes in the mouth. Tannins and structure are all there, although the main thrust of this wine is the balance between this tension and the generous fruits that are developing. Drink from 2019.",Valmur Grand Cru,62,96,0.65,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Jean-Paul et Benoît Droin 2013 Valmur Grand Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-jean-paul-benoit-droin-2013-valmur-grand-cru-chardonnay-chablis/,Chardonnay,2013,Domaine Jean-Paul et Benoît Droin
winemag 3201 to 4000,14814,107694,13,White,France,"This wine has weight, richness and an intense texture and structure that brings tannins and a firm background to the generous yellow fruits, ripe apples and crisp green plums. The wine is still very young, needing several years. Drink from 2019.",Vaudésir Grand Cru,62,96,0.65,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Jean-Paul et Benoît Droin 2013 Vaudésir Grand Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-jean-paul-benoit-droin-2013-vaudesir-grand-cru-chardonnay-chablis/,Chardonnay,2013,Domaine Jean-Paul et Benoît Droin
winemag 3201 to 4000,14810,107690,13,White,France,"This wine brings out the structure inherent in this vineyard. Tensely textured with young fruits that have a touch of bitterness, the wine offers kiwi and green plum flavors given a more exotic character with some mango. It's a deeply structured wine that needs to age. Drink from 2018.",Les Clos Grand Cru,73,96,0.76,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Pinson 2013 Les Clos Grand Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-pinson-2013-clos-grand-cru-chardonnay-chablis/,Chardonnay,2013,Domaine Pinson
winemag 801 to 1600,2487,204530,13,White,France,"Sourced from a number of plots planted in 1933 by Guy Moreau, the grandfather of the present winemaker Fabien Moreau, this wine is rich and generous while still keeping an intense streak of acidity. Yellow fruits, touches of toast and the potential for considerable aging mark out this wine. Drink from 2021.",Vaillon Premier Cru Cuvée Guy Moreau,74,96,0.77,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2016 Vaillon Premier Cru Cuvée Guy Moreau  (Chablis),https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-et-fils-2016-vaillon-premier-cru-cuvee-guy-moreau-chablis/,Chardonnay,2016,Domaine Christian Moreau Pére et Fils
winemag 8001 to 8800,4260,190665,12.5,White,France,"A great waft of ripe fruits, wood spice and tense acidity. A Valmur is a model for great Chablis, a taut wine, like a spring of green fruits waiting to burst out. This impressive wine needs aging, give it at least five years.",Valmur Grand Cru,83,96,0.86,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2008 Valmur Grand Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2008-valmur-grand-cru-chardonnay-chablis/,Chardonnay,2008,William Févre
winemag 9601 to 10400,8128,240784,,White,France,"This is the epitome of great Chablis, with minerality, initial austerity and coiled power. It is a dense, tense wine, structured with both toasty tannins and green fruits that shine out of all this concentration. Age for 7-10 years.",Valmur Grand Cru,85,96,0.89,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2005 Valmur Grand Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2005-valmur-grand-cru-chardonnay-chablis/,Chardonnay,2005,William Févre
winemag 11201 to 12000,8502,39451,,White,France,"Immense power lies behind the initially seductive nature of this wine. It is powerful, ripe, complex, full of tropical fruits, and still at first it seems to be restraining this intensity. Give it 10 years and it will be mind-blowing.",,100,96,1.04,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Corton-Charlemagne,"47.0772222, 4.8497222",47.0772222,4.8497222,Louis Latour 2002  Corton-Charlemagne,https://www.winemag.com/buying-guide/louis-latour-2002-chardonnay-corton-charlemagne/,Chardonnay,2002,Louis Latour
winemag 8001 to 8800,9141,195546,13,White,France,"From the largest of the Chablis Grand Cru, this wine shows a lively fruit character but also a powerful, taut mineral streak that comes through to dominate. There is no doubt this needs aging, with its steely edge and vivid acidity.",Les Clos Grand Cru,110,96,1.15,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2007 Les Clos Grand Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2007-clos-grand-cru-chardonnay-chablis/,Chardonnay,2007,William Févre
winemag 8801 to 9600,4220,221201,13.5,White,France,"Drouhin has the exclusivity on the Marquis de Laguiche domaine, which is producing great white wine. Here, minerality and citrus acidity are layered over beautifully judged wood. The wine is rich but crisp, white berries mingling with pears and a delicious finishing spice. Age for 5-6 years. Imported by Dreyfus, Ashby & Co.",Marquis de Laguiche Premier Cru,114,96,1.19,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Joseph Drouhin 2006 Marquis de Laguiche Premier Cru  (Chassagne-Montrachet),https://www.winemag.com/buying-guide/joseph-drouhin-2006-marquis-laguiche-premier-cru-chardonnay-chassagne-montrachet/,Chardonnay,2006,Joseph Drouhin
winemag 3201 to 4000,14819,107699,13,White,France,"All the Févre vines are at the top of this vineyard, giving very structured, long-lived wines. This is certainly an age-worthy wine, tightly coiled and nervy, with a strong mineral note at its heart. Lemon and quince flavors are caught up in the complex structure. Drink from 2020.",Les Clos Grand Cru,115,96,1.2,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2013 Les Clos Grand Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2013-clos-grand-cru-chardonnay-chablis/,Chardonnay,2013,William Févre
winemag 6401 to 7200,12460,167597,13.5,White,France,"A hugely rich, powerful Chardonnay, layering ripe fruit with a core of tannic structure, acidity, wood and huge depth of flavor. The wine is concentrated, with layers of fruit and textured acidity. Of course, it needs aging-7 years at least.",,130,96,1.35,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Corton-Charlemagne,"47.0772222, 4.8497222",47.0772222,4.8497222,Louis Jadot 2009  Corton-Charlemagne,https://www.winemag.com/buying-guide/louis-jadot-2009-chardonnay-corton-charlemagne/,Chardonnay,2009,Louis Jadot
winemag 3201 to 4000,14812,107692,13,White,France,"From a vineyard that once belonged to the charitable Hospices de Chablis, this is a superrich wine for a Chablis, powered both by acidity and by beautiful ripe fruits. It is bright and tight in character, although it is the richness and the density of the wine that shows most strongly. Drink this powerful wine from 2020.",Les Clos Grand Cru Cuvée Clos des Hospices,142,96,1.48,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2013 Les Clos Grand Cru Cuvée Clos des Hospices  (Chablis),https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-fils-2013-clos-grand-cru-cuvee-clos-hospices-chardonnay-chablis/,Chardonnay,2013,Domaine Christian Moreau Pére et Fils
winemag 1601 to 2400,11492,73442,13,White,France,"From vines inside the Les Clos Grand Cru purchased in 1904 from the Hospices de Chablis, this is a richly structured wine. It's dense with layers of flavor and great aging potential. Wood and smoky flavors are still calming down to give a wine that will be impressive and long-lived. Drink from 2023.",Les Clos Grand Cru Clos des Hospices,149,96,1.55,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2014 Les Clos Grand Cru Clos des Hospices  (Chablis),https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-et-fils-2014-les-clos-grand-cru-clos-des-hospices-chablis/,Chardonnay,2014,Domaine Christian Moreau Pére et Fils
winemag 801 to 1600,2480,204523,13,White,France,"A small portion of the Les Clos vineyard once belonged to the charitable Hospices de Chablis. Today, this one acre is vinified apart from this producer's other Le Clos Cuvée. This is a rich wine, hinting at wood aging with intense fruit and acidity. It has a rich texture, a great balance between acidity and the ripe white and citrus fruits. Drink this wine from 2022",Les Clos Grand Cru Clos des Hospices Dans les Clos,158,96,1.65,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2016 Les Clos Grand Cru Clos des Hospices Dans les Clos  (Chablis),https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-et-fils-2016-les-clos-grand-cru-clos-des-hospices-dans-les-clos-chablis/,Chardonnay,2016,Domaine Christian Moreau Pére et Fils
winemag 5601 to 6400,11869,151340,13.5,White,France,"Corton-Charlemagne has produced a powerful and concentrated wine. The massive, opulent feel is balanced by tropical fruits and acids, which are layered between the toast and spice notes. It needs many years to mature.",,165,96,1.72,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Corton-Charlemagne,"47.0772222, 4.8497222",47.0772222,4.8497222,Louis Jadot 2010  Corton-Charlemagne,https://www.winemag.com/buying-guide/louis-jadot-2010-chardonnay-corton-charlemagne/,Chardonnay,2010,Louis Jadot
winemag 10401 to 11200,4218,19480,,White,France,"As Anne-Claude Leflaive describes it, this wine is all about the complexity of the vineyard's soil. There is minerality and finesse from the chalk, which gives a structure. And at the same time the ripe fruit seems opulent, with vanilla and spice flavors adding something exotic. Age this wine for at least 5 years.",Les Pucelles Premier Cru,175,96,1.82,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2003 Les Pucelles Premier Cru  (Puligny-Montrachet),https://www.winemag.com/buying-guide/domaine-leflaive-2003-pucelles-premier-cru-chardonnay-puligny-montrachet/,Chardonnay,2003,Domaine Leflaive
winemag 801 to 1600,9979,212022,13.5,White,France,"This is going to be a rich wine. Although it seems tight and closed at this stage, it is possible to imagine the ripe white fruits with citrus tinges that will emerge. Spice and good acidity are part of the mix of this opulent, succulent wine. Drink from 2023.",,190,96,1.98,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Corton-Charlemagne,"47.0772222, 4.8497222",47.0772222,4.8497222,Louis Jadot 2015  Corton-Charlemagne,https://www.winemag.com/buying-guide/louis-jadot-2015-corton-charlemagne-278734/,Chardonnay,2015,Louis Jadot
winemag 8001 to 8800,9341,195746,,White,France,"A powerful wine, showing rich, opulent Chardonnay. The spice and acidity crispen the wine, but leave the powerful fruit in all its glory.",Les Pucelles Premier Cru,260,96,2.71,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2007 Les Pucelles Premier Cru  (Puligny-Montrachet),https://www.winemag.com/buying-guide/domaine-leflaive-2007-pucelles-premier-cru-chardonnay-puligny-montrachet/,Chardonnay,2007,Domaine Leflaive
winemag 4801 to 5600,4182,128075,13.5,White,France,"Initially, this is a richly ripe wine with tropical fruit flavors. It also has an immense sense of structure that supports the fruit impressively. It's dense, concentrated, exuding power and solidity, while always keeping a sense of elegance. Drink from 2018.",,315,96,3.28,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Bouchard Pére & Fils 2011  Chevalier-Montrachet,https://www.winemag.com/buying-guide/bouchard-pere-fils-2011-chardonnay-chevalier-montrachet/,Chardonnay,2011,Bouchard Pére & Fils
winemag 7201 to 8000,538,171309,13.5,White,France,"Mineral, steel and toast set this impressive, well-structured wine on to the road for aging. Behind this initially severe, very young exterior is the richest yellow and white fruit, exuding power, concentration and density. Give it 6-8 years and many more.",Bâtard-Montrachet,350,96,3.65,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Olivier Leflaive 2009 Bâtard-Montrachet  (Bâtard-Montrachet),https://www.winemag.com/buying-guide/olivier-leflaive-2009-batard-montrachet-chardonnay-batard-montrachet/,Chardonnay,2009,Olivier Leflaive
winemag 3201 to 4000,14818,107698,13.5,White,France,"With its great richness, the wine is opulent, generous and full of powerful fruits. The wood aging and the toastiness have done nothing to diminish the yellow fruit and crisp apple flavors. It's an impressive and concentrated wine that will age for many years. Drink from 2020.",,370,96,3.85,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Jadot 2013  Bâtard-Montrachet,https://www.winemag.com/buying-guide/louis-jadot-2013-chardonnay-batard-montrachet/,Chardonnay,2013,Louis Jadot
winemag 1601 to 2400,718,62668,13.5,White,France,"Wood, ripe fruit and a tight texture give this wine a very complete feeling. It is structured, mineral-driven and packed with fresh apples and yellow fruit. The impressive structure and balance suggest the wine will age well; drink from 2024.",,400,96,4.17,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Latour 2015  Bâtard-Montrachet,https://www.winemag.com/buying-guide/louis-latour-2015-batard-montrachet/,Chardonnay,2015,Louis Latour
winemag 1601 to 2400,539,62489,13.5,White,France,"A ripe, dense wine, this has powerful fruit and a serious long-term future. It is rich with yellow fruits with a generous, creamy texture, and tight with minerality. This gorgeous wine will certainly age well. Drink from 2024.",Les Demoiselles,450,96,4.69,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Latour 2015 Les Demoiselles  (Chevalier-Montrachet),https://www.winemag.com/buying-guide/louis-latour-2015-les-demoiselles-chevalier-montrachet/,Chardonnay,2015,Louis Latour
winemag 2401 to 3200,12953,90373,13,White,France,"This wine is rich, concentrated and ripe. With its opulent mix of yellow fruits, citrus and sliced apple-a real fruit salad-it is also balanced with spice and wood flavors. The fruit is rich and will develop well. Drink this from 2020.",,476,96,4.96,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bienvenues Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Faiveley 2014  Bienvenues Bâtard-Montrachet,https://www.winemag.com/buying-guide/domaine-faiveley-2014-bienvenues-batard-montrachet/,Chardonnay,2014,Domaine Faiveley
winemag 10401 to 11200,4219,19481,13.5,White,France,"This comes from high up in the Chevalier-Montrachet vineyard, from vines surrounding a small workers shed, the ""cabotte."" It is the better of the two bottlings from this vineyard by Bouchard, although ""better"" here is like differentiating between two stars on top form. It has great poise, so although the richness is there, it is shot through with acidity and citric flavors that underline the huge, ripe fruit. Age for 10 years for best results.",La Cabotte,500,96,5.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Bouchard Pére & Fils 2004 La Cabotte  (Chevalier-Montrachet),https://www.winemag.com/buying-guide/bouchard-pere-fils-2004-cabotte-chardonnay-chevalier-montrachet/,Chardonnay,2004,Bouchard Pére & Fils
winemag 4001 to 4800,15178,123591,13.5,White,France,"While the wood-aging shows strongly in this young wine, it is already apparent that it is going to be intense, grandiose, opulent while serious. Great citrus layers give a moment of freshness in all this concentration. Green plums, ripe apricots and lemon are all developing, contrasting with the dense, mineral structure. The wine needs long-term aging, dont' drink before 2020.",Les Demoiselles,500,96,5.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Jadot 2012 Les Demoiselles  (Chevalier-Montrachet),https://www.winemag.com/buying-guide/louis-jadot-2012-demoiselles-chardonnay-chevalier-montrachet/,Chardonnay,2012,Louis Jadot
winemag 10401 to 11200,4217,19479,,White,France,"A fine wine that offers power, generosity and also a chalky, mineral character. No wonder Montrachet is seen as the greatest grand cru-it has structure, concentration, delicious fruit and layers of complexity. It also needs to age. To drink this wine now would be more than a shame.",,500,96,5.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Etienne Sauzet 2004  Montrachet,https://www.winemag.com/buying-guide/etienne-sauzet-2004-chardonnay-montrachet/,Chardonnay,2004,Etienne Sauzet
winemag 10401 to 11200,4221,19483,,White,France,"This is a beautifully shaped wine that rises from a quiet opening. Muted and slightly closed up at this stage, it opens opulently but with balanced acidity and crispness, as well as richness and restrained power.",Marquis de Laguiche,596,96,6.21,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Joseph Drouhin 2004 Marquis de Laguiche  (Montrachet),https://www.winemag.com/buying-guide/joseph-drouhin-2004-marquis-laguiche-chardonnay-montrachet/,Chardonnay,2004,Joseph Drouhin
winemag 2401 to 3200,9440,86860,13.5,White,France,"This beautiful, rich wine has yellow fruits and is concentrated, tightly textured and conveys a ripe character. The touches of wood are just right, adding spice to the opulent fruitiness. A mineral texture gives some tightness to the aftertaste. Drink from 2024.",Le Montrachet,630,96,6.56,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Latour 2014 Le Montrachet  (Montrachet),https://www.winemag.com/buying-guide/louis-latour-2014-le-montrachet-montrachet/,Chardonnay,2014,Louis Latour
winemag 8001 to 8800,9342,195747,13.5,White,France,"From a parcel within the Chevalier-Montrachet vineyard, this is beautifully balanced, but a wine with considerable potential. It is rich, but thrust through with a sword of steel, giving acidity that offers a succulent counterpoint to the yellow fruits. The wood is becoming well integrated, offering further richness. For long-term aging.",La Cabotte,660,96,6.88,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Bouchard Pére & Fils 2007 La Cabotte  (Chevalier-Montrachet),https://www.winemag.com/buying-guide/bouchard-pere-fils-2007-cabotte-chardonnay-chevalier-montrachet/,Chardonnay,2007,Bouchard Pére & Fils
winemag 4001 to 4800,15179,123592,13.5,White,France,"The combination of young fruit and the wood aging are irresistible in this very grand wine. With its ripe yellow fruits laced with lemon and grapefruit, it's a full and rich wine coming from one of the greatest white wine vineyards in France. Power and intensity are there, allowing the wine to develop slowly over many years. Drink from 2019.",,670,96,6.98,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Olivier Leflaive 2012  Chevalier-Montrachet,https://www.winemag.com/buying-guide/olivier-leflaive-2012-chardonnay-chevalier-montrachet/,Chardonnay,2012,Olivier Leflaive
winemag 3201 to 4000,14822,107702,13,White,France,"This young wine is all magnificent structure. It is intense, with fruit and acidity given richness by the powerful texture and tense tannins. The dense symphony of ripe fruits is kept in check by the structure. This wine needs many years; drink from 2019.",Les Clos Grand Cru,69,97,0.71,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Jean-Paul et Benoît Droin 2013 Les Clos Grand Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-jean-paul-benoit-droin-2013-clos-grand-cru-chardonnay-chablis/,Chardonnay,2013,Domaine Jean-Paul et Benoît Droin
winemag 3201 to 4000,14823,107703,13,White,France,"Fermented and aged in six-year old wood for 24 months, this is a richly spicy wine. The wood is there to smell and taste, but it is the rich fruit that speaks. Yellow fruits are given weight by the mineral backdrop, while layers of acidity instill freshness. Drink this complex wine from 2018.",Cuvée Authentique Les Clos Grand Cru,95,97,0.98,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Pinson 2012 Cuvée Authentique Les Clos Grand Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-pinson-2012-cuvee-authentique-clos-grand-cru-chardonnay-chablis/,Chardonnay,2012,Domaine Pinson
winemag 9601 to 10400,8134,240790,,White,France,"Big and powerful, this is the grandest of the grand crus. It has both  a dense structure and overwhelming fruits. With minerality, spice and balance, this is a very complete wine. There is only a hint of the richness to come. Hold for 10 years at least.",Les Clos Grand Cru,95,97,0.98,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2005 Les Clos Grand Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2005-clos-grand-cru-chardonnay-chablis/,Chardonnay,2005,William Févre
winemag 1601 to 2400,11496,73446,13.5,White,France,"This is a powerhouse of a wine-structured and dense yet still developing and closed at this young stage. There's already a sense of both fruit richness and mineral texture, underpinned by oak spice, yet it will grow more powerful with time. Drink from 2023.",,184,97,1.9,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Corton-Charlemagne,"47.0772222, 4.8497222",47.0772222,4.8497222,Louis Jadot 2014  Corton-Charlemagne,https://www.winemag.com/buying-guide/louis-jadot-2014-corton-charlemagne/,Chardonnay,2014,Louis Jadot
winemag 5601 to 6400,11885,151356,13.5,White,France,"The vintage brings out the tension of this magisterial Chardonnay, and it layers nervy acidity with fresh apple and peach flavors and intense minerality. It is poised and ready to develop over many years.",,330,97,3.4,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Jadot 2010  Bâtard-Montrachet,https://www.winemag.com/buying-guide/louis-jadot-2010-chardonnay-batard-montrachet/,Chardonnay,2010,Louis Jadot
winemag 9601 to 10400,1643,234299,,White,France,"It's the complexity that dominates this wine from what is arguably the greatest Chardonnay vineyard in Burgundy. All the fruit elements are wrapped up in a tense, tightly strung structure, and then surrounded by superrichness. Acidity adds to the mix, a pure, green plum fruit character. All in all, a great wine.",,400,97,4.12,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Latour 2006  Montrachet,https://www.winemag.com/buying-guide/louis-latour-2006-chardonnay-montrachet/,Chardonnay,2006,Louis Latour
winemag 7201 to 8000,9352,180123,13.5,White,France,"This beautiful wine is austere at this very young stage. But what pent-up power-the richness comes from glorious ripe fruit, tempered with a core of steel and wrapped with pure lemon, apricot and toast flavors. Age for 10 years at least.",,430,97,4.43,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2008  Bâtard-Montrachet,https://www.winemag.com/buying-guide/domaine-leflaive-2008-chardonnay-batard-montrachet/,Chardonnay,2008,Domaine Leflaive
winemag 8801 to 9600,9186,226167,,White,France,"The balance of this wine is what makes it so impressive. Spice and yellow fruit intermingle effortlessly. There is a core of tight, coiled steel, like a spring, which gives minerality along with the richness. At the end, acidity lifts the wine, finishing with freshness as well as intensity.",,451,97,4.65,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bâtard-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Domaine Leflaive 2006  Bâtard-Montrachet,https://www.winemag.com/buying-guide/domaine-leflaive-2006-chardonnay-batard-montrachet/,Chardonnay,2006,Domaine Leflaive
winemag 801 to 1600,9986,212029,13.5,White,France,"This is a sumptuous wine as befits a Chardonnay from one of the great white Grand Crus. Intense acidity is spiced by the new-wood aging. A strongly mineral character also marks this powerful wine with generous white and yellow fruits and a zesty, tangy aftertaste. It has a great future. Drink from 2025.",Les Demoiselles,475,97,4.9,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Jadot 2015 Les Demoiselles  (Chevalier-Montrachet),https://www.winemag.com/buying-guide/louis-jadot-2015-les-demoiselles-chevalier-montrachet-278726/,Chardonnay,2015,Louis Jadot
winemag 3201 to 4000,14821,107701,13.5,White,France,"This is a beautiful wine with elegant fruits that reflect a strong sense of minerality. It is crisp, although that is just a surface quality to a wine that has such depth. Toast flavors round out the intense fruits, giving a light spice and butter to this powerful wine. Drink from 2020.",Les Demoiselles,476,97,4.91,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chevalier-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Jadot 2013 Les Demoiselles  (Chevalier-Montrachet),https://www.winemag.com/buying-guide/louis-jadot-2013-demoiselles-chardonnay-chevalier-montrachet/,Chardonnay,2013,Louis Jadot
